,keystroke_idx,time,type,prev_keystrokes
0,0,300,other,
1,1,404,other,
2,2,506,other,
3,3,608,other,
4,4,831,other,
5,5,934,other,
6,6,1038,other,
7,7,1140,other,
8,8,1387,other,
9,9,1491,other,
10,10,1597,other,
11,11,1702,other,
12,12,1865,other,
13,13,1971,other,
14,14,2073,other,
15,15,2176,other,
16,16,2389,other,
17,17,2496,other,
18,18,2600,first,0
19,19,2704,other,
20,20,2925,other,
21,21,3027,other,
22,22,3132,other,
23,23,3233,other,
24,24,3509,other,
25,25,3615,other,
26,26,3716,other,
27,27,3819,other,
28,28,3999,other,
29,29,4103,other,
30,30,4208,other,
31,31,4310,other,
32,32,4507,other,
33,33,4610,other,
34,34,4715,other,
35,35,4818,first,16
36,36,4994,other,
37,37,5100,other,
38,38,5207,other,
39,39,5309,other,
40,40,5642,other,
41,41,5747,other,
42,42,5877,first,6
43,43,5995,other,
44,44,6191,other,
45,45,6296,other,
46,46,6402,other,
47,47,6503,other,
48,48,6669,other,
49,49,6772,other,
50,50,6873,first,7
51,51,6977,other,
52,52,7138,other,
53,53,7239,other,
54,54,7341,other,
55,55,7501,other,
56,56,7706,other,
57,57,7812,other,
58,58,7919,other,
59,59,8023,other,
60,60,8170,other,
61,61,8275,first,10
62,62,8378,other,
63,63,8480,other,
64,64,8672,other,
65,65,8776,other,
66,66,8881,other,
67,67,8982,other,
68,68,9144,other,
69,69,9246,other,
70,70,9353,other,
71,71,9459,other,
72,72,9682,other,
73,73,9784,other,
74,74,9888,other,
75,75,9993,other,
76,76,10177,other,
77,77,10281,other,
78,78,10382,other,
79,79,10483,other,
80,80,10668,other,
81,81,10777,first,19
82,82,10881,other,
83,83,10985,other,
84,84,11165,other,
85,85,11272,other,
86,86,11374,other,
87,87,11480,other,
88,88,11645,first,6
89,89,11752,other,
90,90,11854,other,
91,91,11960,other,
92,92,12121,other,
93,93,12222,other,
94,94,12327,other,
95,95,12430,other,
96,96,12617,other,
97,97,12721,other,
98,98,12822,other,
99,99,12927,other,
100,100,13084,other,
101,101,13185,other,
102,102,13286,other,
103,103,13387,other,
104,104,13539,other,
105,105,13642,other,
106,106,13744,other,
107,107,13849,other,
108,108,14005,other,
109,109,14110,first,20
110,110,14213,other,
111,111,14314,other,
112,112,14446,other,
113,113,14552,other,
114,114,14656,other,
115,115,14763,other,
116,116,14867,other,
117,117,14968,other,
118,118,15072,other,
119,119,15176,other,
120,120,15281,other,
121,121,15385,first,11
122,122,15488,other,
123,123,15592,other,
124,124,15698,other,
125,125,15802,other,
126,126,15908,other,
127,127,16071,first,5
128,128,16177,other,
129,129,16282,other,
130,130,16478,other,
131,131,16581,other,
132,132,16682,other,
133,133,16784,other,
134,134,16945,other,
135,135,17048,other,
136,136,17154,other,
137,137,17255,other,
138,138,17362,other,
139,139,17463,first,11
140,140,17565,other,
141,141,17667,other,
142,142,17873,other,
143,143,17974,other,
144,144,18076,other,
145,145,18180,other,
146,146,18344,other,
147,147,18450,other,
148,148,18556,other,
149,149,18659,other,
150,150,18843,other,
151,151,18945,other,
152,152,19051,other,
153,153,19153,other,
154,154,19327,other,
155,155,19431,other,
156,156,19535,other,
157,157,19636,other,
158,158,19777,other,
159,159,19883,other,
160,160,19984,other,
161,161,20089,other,
162,162,20190,other,
163,163,20291,other,
164,164,20398,other,
165,165,20499,other,
166,166,20639,other,
167,167,20743,other,
168,168,20847,other,
169,169,20951,other,
170,170,21113,first,30
171,171,21214,first,0
172,172,21315,first,0
173,173,21416,first,0
174,174,21563,first,0
175,175,21678,first,0
176,176,21779,first,0
177,177,21884,first,0
178,178,22004,first,0
179,179,22110,first,0
180,180,22214,first,0
181,181,22316,first,0
182,182,22442,first,0
183,183,22543,first,0
184,184,22644,first,0
